ecrivain,ecrivainLabel,nationaliteLabel,dateNaissance,dateMort,lieuNaissanceLabel,lieuDecesLabel,GeolocLieuNaissance,GeolocLieuDeces
http://www.wikidata.org/entity/Q835,Mikhaïl Boulgakov,Union des républiques socialistes soviétiques,1891-05-15T00:00:00Z,1940-03-10T00:00:00Z,Kiev,Moscou,Point(30.523611111 50.45),Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q927,Harry Mulisch,Pays-Bas,1927-07-29T00:00:00Z,2010-10-30T00:00:00Z,Haarlem,Amsterdam,Point(4.640555555 52.380277777),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q28725720,Q28725720,Roumanie,1914-03-28T00:00:00Z,1993-12-16T00:00:00Z,Bucarest,Bucarest,Point(26.083333333 44.4),Point(26.083333333 44.4)
http://www.wikidata.org/entity/Q42224462,Q42224462,Inde,1954-12-19T00:00:00Z,2017-10-17T00:00:00Z,Pune,Pune,Point(73.847777777 18.523611111),Point(73.847777777 18.523611111)
http://www.wikidata.org/entity/Q52813792,Q52813792,Pakistan,1904-01-01T00:00:00Z,1974-02-10T00:00:00Z,Raj britannique,Pakistan,Point(88.337777777 22.541111111),Point(69.0 29.0)
http://www.wikidata.org/entity/Q37886296,Solange Clésinger-Sand,France,1828-09-13T00:00:00Z,1899-03-17T00:00:00Z,Nohant-Vic,8e arrondissement de Paris,Point(1.96 46.638611111),Point(2.311111111 48.874166666)
http://www.wikidata.org/entity/Q28588515,Pauline Cadieux,Canada,1907-01-01T00:00:00Z,1996-03-18T00:00:00Z,Laurentides,Québec,Point(-74.983333333 46.433333333),Point(-71.224167 46.816111)
http://www.wikidata.org/entity/Q37367867,Q37367867,Espagne,1828-05-22T00:00:00Z,1896-11-11T00:00:00Z,Carthagène,Carthagène,Point(-0.98333333 37.6),Point(-0.98333333 37.6)
http://www.wikidata.org/entity/Q29121200,Charles Diguet,France,1836-06-03T00:00:00Z,1909-10-06T00:00:00Z,Le Havre,Mantes-la-Jolie,Point(0.108055555 49.494166666),Point(1.716666666 48.990555555)
http://www.wikidata.org/entity/Q1064,Alessandro Manzoni,Royaume d'Italie,1785-03-07T00:00:00Z,1873-05-22T00:00:00Z,Milan,Milan,Point(9.190336 45.464161),Point(9.190336 45.464161)
http://www.wikidata.org/entity/Q47460146,Q47460146,Syrie,1932-01-01T00:00:00Z,1977-01-01T00:00:00Z,Damas,Damas,Point(36.291944444 33.513055555),Point(36.291944444 33.513055555)
http://www.wikidata.org/entity/Q905,Franz Kafka,Tchécoslovaquie,1883-07-03T00:00:00Z,1924-06-03T00:00:00Z,Prague,Kierling,Point(14.421388888 50.088611111),Point(16.274166666 48.308333333)
http://www.wikidata.org/entity/Q42298561,Q42298561,Union des républiques socialistes soviétiques,1856-01-01T00:00:00Z,1926-01-01T00:00:00Z,Q1943221,Penza,Point(44.610555555 53.439722222),Point(45.0 53.2)
http://www.wikidata.org/entity/Q29550088,Arthur Roth,États-Unis,1925-08-03T00:00:00Z,1993-03-05T00:00:00Z,Bronx,Long Island,Point(-73.873207 40.84676),Point(-73.253616 40.805805)
http://www.wikidata.org/entity/Q535,Victor Hugo,France,1802-02-26T00:00:00Z,1885-05-22T00:00:00Z,Besançon,Paris,Point(6.021388888 47.242222222),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q51579600,Henriette de Mannoury d'Ectot,France,1815-01-01T00:00:00Z,1899-08-09T00:00:00Z,Paris,8e arrondissement de Paris,Point(2.351827777 48.856577777),Point(2.311111111 48.874166666)
http://www.wikidata.org/entity/Q1276,Leonard Cohen,Canada,1934-09-21T00:00:00Z,2016-11-07T00:00:00Z,Westmount,Los Angeles,Point(-73.600555555 45.481388888),Point(-118.25 34.05)
http://www.wikidata.org/entity/Q29877791,Eliza Archard Conner,États-Unis,1838-01-04T00:00:00Z,1912-06-04T00:00:00Z,comté de Clermont,Manhattan,Point(-84.15 39.05),Point(-73.994166666 40.728333333)
http://www.wikidata.org/entity/Q35897927,Luis de Castro,Espagne,1888-04-27T00:00:00Z,1973-12-13T00:00:00Z,Iznájar,Madrid,Point(-4.3100913 37.2567255),Point(-3.691944444 40.418888888)
http://www.wikidata.org/entity/Q30044199,Q30044199,Union des républiques socialistes soviétiques,1890-11-30T00:00:00Z,1961-06-05T00:00:00Z,Q1652017,Moscou,Point(40.25 58.88333333),Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q28474696,Manoel Segundo Wanderley,Brésil,1860-04-06T00:00:00Z,1909-01-14T00:00:00Z,Natal,Natal,Point(-35.208888888 -5.795),Point(-35.208888888 -5.795)
http://www.wikidata.org/entity/Q1512,Robert Louis Stevenson‎‎,Royaume-Uni de Grande-Bretagne et d'Irlande,1850-11-13T00:00:00Z,1894-12-03T00:00:00Z,Édimbourg,Vailima,Point(-3.198888888 55.95),Point(-171.759333333 -13.859833333)
http://www.wikidata.org/entity/Q28975187,Q28975187,Pologne,1918-10-29T00:00:00Z,2001-06-25T00:00:00Z,Varsovie,Mexico,Point(21.033333333 52.216666666),Point(-99.145555555 19.419444444)
http://www.wikidata.org/entity/Q43379419,Georges Sauton,France,1842-09-08T00:00:00Z,1888-12-31T00:00:00Z,ancien 10e arrondissement de Paris,Auxerre,Point(2.329374 48.852668),Point(3.566944444 47.7975)
http://www.wikidata.org/entity/Q27966387,Ernest Le Clerc,France,1856-09-24T00:00:00Z,1938-08-25T00:00:00Z,Saint-Denis,La Seyne-sur-Mer,Point(55.448055555 -20.878888888),Point(5.878333333 43.103055555)
http://www.wikidata.org/entity/Q37367867,Q37367867,Espagne,1828-05-22T00:00:00Z,1896-11-11T00:00:00Z,Carthagène,Carthagène,Point(-0.98333333 37.6),Point(-0.981944444 37.6)
http://www.wikidata.org/entity/Q38363387,Q38363387,Australie,1936-05-09T00:00:00Z,1997-02-14T00:00:00Z,Melbourne,Canberra,Point(144.961388888 -37.820555555),Point(149.141666666 -35.302777777)
http://www.wikidata.org/entity/Q3335,George Orwell,Royaume-Uni de Grande-Bretagne et d'Irlande,1903-06-25T00:00:00Z,1950-01-21T00:00:00Z,Motihari,Londres,Point(84.916666666 26.65),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q33093741,Marcel Moniquet,Belgique,1896-11-28T00:00:00Z,1986-10-23T00:00:00Z,Liège,Bruxelles,Point(5.57568 50.64528),Point(4.3547 50.8467)
http://www.wikidata.org/entity/Q29372160,Nancy Hale,États-Unis,1908-05-06T00:00:00Z,1988-09-24T00:00:00Z,Boston,Charlottesville,Point(-71.061666666 42.357777777),Point(-78.479 38.0299)
http://www.wikidata.org/entity/Q51024295,Q51024295,Royaume-Uni de Grande-Bretagne et d'Irlande,1841-01-01T00:00:00Z,1875-01-01T00:00:00Z,Cork,Sussex,Point(-8.473055555 51.9),Point(0.0 51.0)
http://www.wikidata.org/entity/Q47200447,Gabriel Sarrazin,France,1853-09-11T00:00:00Z,1935-12-15T00:00:00Z,Laval,Meyzieu,Point(-0.77 48.072777777),Point(5.002777777 45.766388888)
http://www.wikidata.org/entity/Q1276,Leonard Cohen,Canada,1934-09-21T00:00:00Z,2016-11-07T00:00:00Z,Westmount,Los Angeles,Point(-73.600555555 45.481388888),Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q48871694,Q48871694,Portugal,1836-01-01T00:00:00Z,1885-12-05T00:00:00Z,Alentejo,Lisbonne,Point(-7.9 38.5667),Point(-9.166666666 38.716666666)
http://www.wikidata.org/entity/Q52813792,Q52813792,Raj britannique,1904-01-01T00:00:00Z,1974-02-10T00:00:00Z,Raj britannique,Karachi,Point(88.337777777 22.541111111),Point(67.0822 24.9056)
http://www.wikidata.org/entity/Q835,Mikhaïl Boulgakov,Empire russe,1891-05-15T00:00:00Z,1940-03-10T00:00:00Z,Kiev,Moscou,Point(30.523611111 50.45),Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q52813792,Q52813792,Pakistan,1904-01-01T00:00:00Z,1974-02-10T00:00:00Z,Raj britannique,Karachi,Point(88.337777777 22.541111111),Point(67.01 24.86)
http://www.wikidata.org/entity/Q2754,Jaroslav Hašek,République tchèque,1883-04-30T00:00:00Z,1923-01-03T00:00:00Z,Prague,Lipnice nad Sázavou,Point(14.421388888 50.088611111),Point(15.413601512 49.613077554)
http://www.wikidata.org/entity/Q3335,George Orwell,Royaume-Uni,1903-06-25T00:00:00Z,1950-01-21T00:00:00Z,Motihari,Londres,Point(84.916666666 26.65),Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q36396947,Francisco Antón Casaseca,Espagne,1880-12-22T00:00:00Z,1970-06-23T00:00:00Z,Corrales del Vino,Valladolid,Point(-5.7275 41.357777777),Point(-4.728561111 41.651980555)
http://www.wikidata.org/entity/Q27535723,Joachim Sebastiano Valdez,France,1947-01-01T00:00:00Z,2010-09-16T00:00:00Z,Saône-et-Loire,Cavaillon,Point(4.7 46.666666666),Point(5.037222222 43.836666666)
http://www.wikidata.org/entity/Q502,Stendhal,France,1783-01-23T00:00:00Z,1842-03-23T00:00:00Z,Grenoble,Paris,Point(5.726388888 45.186944444),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q41747190,Q41747190,Espagne,1876-01-01T00:00:00Z,1933-01-01T00:00:00Z,Madrid,Madrid,Point(-3.691944444 40.418888888),Point(-3.691944444 40.418888888)
http://www.wikidata.org/entity/Q41798516,Q41798516,Tchécoslovaquie,1899-11-08T00:00:00Z,1979-12-11T00:00:00Z,Brno,Brno,Point(16.608333333 49.195277777),Point(16.608333333 49.195277777)
http://www.wikidata.org/entity/Q892,J. R. R. Tolkien,Royaume-Uni,1892-01-03T00:00:00Z,1973-09-02T00:00:00Z,Bloemfontein,Bournemouth,Point(26.216666666 -29.1),Point(-1.88 50.72)
http://www.wikidata.org/entity/Q920,J. Bernlef,Pays-Bas,1937-01-14T00:00:00Z,2012-10-29T00:00:00Z,Sint Pancras,Amsterdam,Point(4.7853 52.6631),Point(4.9 52.383333333)
http://www.wikidata.org/entity/Q52813792,Q52813792,Raj britannique,1904-01-01T00:00:00Z,1974-02-10T00:00:00Z,Raj britannique,Pakistan,Point(88.337777777 22.541111111),Point(69.0 29.0)
http://www.wikidata.org/entity/Q28933444,Marc-René de Voyer d'Argenson,France,1875-12-14T00:00:00Z,1931-12-26T00:00:00Z,Paris,Biarritz,Point(2.351827777 48.856577777),Point(-1.557222222 43.480555555)
http://www.wikidata.org/entity/Q52813792,Q52813792,Pakistan,1904-01-01T00:00:00Z,1974-02-10T00:00:00Z,Râmpur,Karachi,Point(79.0 28.8),Point(67.0822 24.9056)
http://www.wikidata.org/entity/Q2754,Jaroslav Hašek,Tchécoslovaquie,1883-04-30T00:00:00Z,1923-01-03T00:00:00Z,Prague,Lipnice nad Sázavou,Point(14.421388888 50.088611111),Point(15.413601512 49.613077554)
http://www.wikidata.org/entity/Q42298561,Q42298561,Empire russe,1856-01-01T00:00:00Z,1926-01-01T00:00:00Z,Q1943221,Penza,Point(44.610555555 53.439722222),Point(45.0 53.2)
http://www.wikidata.org/entity/Q448,Denis Diderot,royaume de France,1713-10-05T00:00:00Z,1784-07-31T00:00:00Z,Langres,Paris,Point(5.333055555 47.8625),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q44728862,Eusebio de Gorbea Lemmi,Espagne,1881-01-01T00:00:00Z,1948-01-01T00:00:00Z,Madrid,Buenos Aires,Point(-3.691944444 40.418888888),Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q51060080,Q51060080,Argentine,1951-02-24T00:00:00Z,2011-10-08T00:00:00Z,San Miguel de Tucumán,San Miguel de Tucumán,Point(-65.216666666 -26.816666666),Point(-65.216666666 -26.816666666)
http://www.wikidata.org/entity/Q52813792,Q52813792,Pakistan,1904-01-01T00:00:00Z,1974-02-10T00:00:00Z,Râmpur,Pakistan,Point(79.0 28.8),Point(69.0 29.0)
http://www.wikidata.org/entity/Q30044199,Q30044199,Empire russe,1890-11-30T00:00:00Z,1961-06-05T00:00:00Z,Q1652017,Moscou,Point(40.25 58.88333333),Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q51763334,Mendel Mann,Israël,1916-12-09T00:00:00Z,1975-09-01T00:00:00Z,Płońsk,Paris,Point(20.383333333 52.633333333),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q44206695,Q44206695,Brésil,1838-04-30T00:00:00Z,1900-02-06T00:00:00Z,Rio de Janeiro,Rio de Janeiro,Point(-43.196388888 -22.908333333),Point(-43.196388888 -22.908333333)
http://www.wikidata.org/entity/Q35440802,Emmanuel Dénarié,France,1857-12-25T00:00:00Z,1926-07-16T00:00:00Z,Chambéry,Chambéry,Point(5.920833333 45.566388888),Point(5.920833333 45.566388888)
http://www.wikidata.org/entity/Q47328883,Albert Blanquet,France,1826-11-30T00:00:00Z,1875-06-10T00:00:00Z,Paris,Le Vésinet,Point(2.351827777 48.856577777),Point(2.132222222 48.893888888)
http://www.wikidata.org/entity/Q504,Émile Zola,France,1840-04-02T00:00:00Z,1902-09-29T00:00:00Z,Paris,Paris,Point(2.351827777 48.856577777),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q41842974,Q41842974,Argentine,1816-12-14T00:00:00Z,1872-08-16T00:00:00Z,Buenos Aires,Buenos Aires,Point(-58.381944444 -34.599722222),Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q2908,Antoine de Saint-Exupéry,France,1900-06-29T00:00:00Z,1944-07-31T00:00:00Z,Lyon,mer Tyrrhénienne,Point(4.841388888 45.758888888),Point(12.0 40.0)
http://www.wikidata.org/entity/Q50300619,Molé-Gentilhomme,France,1814-12-09T00:00:00Z,1856-05-27T00:00:00Z,Paris,Paris,Point(2.351827777 48.856577777),Point(2.351827777 48.856577777)
http://www.wikidata.org/entity/Q2022,Cesare Pavese,Italie,1908-09-09T00:00:00Z,1950-08-27T00:00:00Z,Santo Stefano Belbo,Turin,Point(8.233333333 44.7),Point(7.7 45.066666666)
http://www.wikidata.org/entity/Q49140652,Mathieu Fournier,France,1868-11-17T00:00:00Z,1963-05-14T00:00:00Z,Saint-Étienne,Saint-Chamond,Point(4.389722222 45.433888888),Point(4.514722222 45.476388888)
http://www.wikidata.org/entity/Q41432110,Maurice Hamel,France,1890-03-16T00:00:00Z,1967-12-04T00:00:00Z,Saint-Maur-des-Fossés,13e arrondissement de Paris,Point(2.485555555 48.8025),Point(2.355555555 48.832222222)
http://www.wikidata.org/entity/Q41597383,Q41597383,Liban,1872-01-01T00:00:00Z,1930-10-21T00:00:00Z,Beyrouth,Beyrouth,Point(35.513055555 33.886944444),Point(35.513055555 33.886944444)
